# model: HHJ_2 
Mass Radius Pressure 
2.54854946e+00 1.18850000e+01 3.75021043e-13
2.54835553e+00 1.18840000e+01 1.00886511e-14
2.54816160e+00 1.18828012e+01 1.19809489e-15
2.54796766e+00 1.18810000e+01 3.37617742e-13
2.54777373e+00 1.18800000e+01 6.03086223e-15
2.54757980e+00 1.18787962e+01 1.37530314e-15
2.54738586e+00 1.18770000e+01 3.28610950e-13
2.54719193e+00 1.18760000e+01 5.39479572e-15
2.54699799e+00 1.18747968e+01 1.35685231e-15
2.54680406e+00 1.18730000e+01 3.46731608e-13
2.54661012e+00 1.18720000e+01 8.05021494e-15
2.54641619e+00 1.18708029e+01 1.15498770e-15
2.54622227e+00 1.18690000e+01 3.94980690e-13
2.54602834e+00 1.18680000e+01 1.56856615e-14
2.54583442e+00 1.18668153e+01 8.00801383e-16
2.54564050e+00 1.18650000e+01 4.80493340e-13
2.54544659e+00 1.18640000e+01 1.54732422e-13
2.54525268e+00 1.18628343e+01 3.80362263e-16
2.54505877e+00 1.18615470e+01 1.65689793e-14
2.54486487e+00 1.18600000e+01 8.32291363e-14
2.54467098e+00 1.18589187e+01 2.81254093e-14
2.54447709e+00 1.18575683e+01 1.60261541e-14
2.54428321e+00 1.18560000e+01 1.44194595e-13
2.54408934e+00 1.18550000e+01 8.51693361e-14
2.54389547e+00 1.18536093e+01 5.80222089e-15
2.54370161e+00 1.18520000e+01 2.53399550e-13
2.54350776e+00 1.18509844e+01 1.03990291e-14
2.54331392e+00 1.18497949e+01 1.45538669e-15
2.54312009e+00 1.18480000e+01 4.41671710e-13
2.54292626e+00 1.18470000e+01 1.55280270e-13
2.54273245e+00 1.18458400e+01 2.87447574e-16
2.54253865e+00 1.18445794e+01 3.50895537e-15
2.54234485e+00 1.18430000e+01 1.37138126e-13
2.54215107e+00 1.18420000e+01 8.91745034e-14
2.54195730e+00 1.18407646e+01 3.02545679e-15
2.54176355e+00 1.18390000e+01 3.19296242e-13
2.54156980e+00 1.18380000e+01 8.19458233e-14
2.54137607e+00 1.18368200e+01 7.07179576e-16
2.54118235e+00 1.18355439e+01 2.21925339e-14
2.54098864e+00 1.18340000e+01 1.20997879e-13
2.54079495e+00 1.18330000e+01 8.43040826e-14
2.54060127e+00 1.18317625e+01 3.18862229e-15
2.54040760e+00 1.18300000e+01 3.45932301e-13
2.54021395e+00 1.18290000e+01 9.81414980e-14
2.54002032e+00 1.18278332e+01 4.25930539e-16
2.53982670e+00 1.18265715e+01 1.15465138e-14
2.53963310e+00 1.18250000e+01 1.79132692e-13
2.53943951e+00 1.18239737e+01 9.58196959e-15
2.53924594e+00 1.18227905e+01 1.66303582e-15
2.53905239e+00 1.18215308e+01 1.37659404e-14
2.53885885e+00 1.18200000e+01 9.79433147e-14
2.53866534e+00 1.18190000e+01 7.72959120e-14
2.53847184e+00 1.18177602e+01 3.39162003e-15
2.53827835e+00 1.18160000e+01 3.92139508e-13
2.53808489e+00 1.18150000e+01 1.59508031e-13
2.53789145e+00 1.18140000e+01 5.35437773e-14
2.53769803e+00 1.18125990e+01 4.26860499e-15
2.53750462e+00 1.18110000e+01 3.10841969e-13
2.53731124e+00 1.18100000e+01 1.28919291e-13
2.53711787e+00 1.18089009e+01 2.58434370e-14
2.53692453e+00 1.18075795e+01 3.58476358e-15
2.53673121e+00 1.18060000e+01 2.79141598e-13
2.53653791e+00 1.18050000e+01 8.74474244e-14
2.53634463e+00 1.18038352e+01 4.04785230e-16
2.53615138e+00 1.18025781e+01 4.58922489e-15
2.53595814e+00 1.18010000e+01 2.86596840e-13
2.53576493e+00 1.18000000e+01 1.25380595e-13
2.53557174e+00 1.17989026e+01 2.62267982e-14
2.53537858e+00 1.17975957e+01 5.73785774e-15
2.53518544e+00 1.17960000e+01 3.38127992e-13
2.53499232e+00 1.17950000e+01 1.55334169e-13
2.53479923e+00 1.17940000e+01 5.92693460e-14
2.53460616e+00 1.17927490e+01 4.40999432e-15
2.53441312e+00 1.17910000e+01 4.45087121e-13
2.53422010e+00 1.17900000e+01 9.17471909e-14
2.53402711e+00 1.17890000e+01 9.21406176e-14
2.53383415e+00 1.17877756e+01 2.43378763e-15
2.53364121e+00 1.17865371e+01 1.49703373e-14
2.53344830e+00 1.17850000e+01 1.66225537e-13
2.53325541e+00 1.17839760e+01 1.00790317e-14
2.53306255e+00 1.17828144e+01 8.96511706e-16
2.53286972e+00 1.17815714e+01 1.14615333e-14
2.53267692e+00 1.17800000e+01 3.17634421e-13
2.53248414e+00 1.17790000e+01 1.59179902e-13
2.53229139e+00 1.17780000e+01 6.97610031e-14
2.53209867e+00 1.17767616e+01 3.36806238e-15
2.53190598e+00 1.17755291e+01 1.38159418e-14
2.53171332e+00 1.17740000e+01 1.67020569e-13
2.53152069e+00 1.17729781e+01 1.03600836e-14
2.53132809e+00 1.17718880e+01 2.43295643e-14
2.53113552e+00 1.17705937e+01 6.76991245e-15
2.53094298e+00 1.17690000e+01 4.21505314e-13
2.53075047e+00 1.17680000e+01 1.03667561e-13
2.53055799e+00 1.17669607e+01 8.79375633e-15
2.53036554e+00 1.17657975e+01 1.45214125e-15
2.53017312e+00 1.17646910e+01 1.23155607e-16
2.52998073e+00 1.17630000e+01 3.42224029e-13
2.52978838e+00 1.17620000e+01 7.74594164e-14
2.52959606e+00 1.17610000e+01 9.80747440e-14
2.52940377e+00 1.17597875e+01 1.87092525e-15
2.52921151e+00 1.17585954e+01 1.17399323e-15
2.52901929e+00 1.17570000e+01 3.33777585e-13
2.52882710e+00 1.17560000e+01 7.91009727e-14
2.52863494e+00 1.17550000e+01 1.00542435e-13
2.52844282e+00 1.17537930e+01 1.64315389e-15
2.52825073e+00 1.17525781e+01 1.88802469e-14
2.52805867e+00 1.17510000e+01 3.93175967e-13
2.52786665e+00 1.17500000e+01 1.09753383e-13
2.52767467e+00 1.17489651e+01 9.28855383e-15
2.52748272e+00 1.17478811e+01 2.35940284e-14
2.52729080e+00 1.17467927e+01 3.25250583e-17
2.52709892e+00 1.17455573e+01 1.66454485e-16
2.52690708e+00 1.17440000e+01 1.79907748e-13
2.52671527e+00 1.17430000e+01 1.07541247e-13
2.52652350e+00 1.17420000e+01 6.39781362e-14
2.52633177e+00 1.17407641e+01 3.24908104e-15
2.52614007e+00 1.17395716e+01 1.20888098e-14
2.52594841e+00 1.17380000e+01 3.42893380e-13
2.52575678e+00 1.17370000e+01 9.98583422e-14
2.52556520e+00 1.17359641e+01 9.28159769e-15
2.52537365e+00 1.17350000e+01 3.64104648e-14
2.52518214e+00 1.17337520e+01 4.91482210e-16
2.52499066e+00 1.17325438e+01 1.65014586e-14
2.52479923e+00 1.17310000e+01 2.69515731e-13
2.52460783e+00 1.17300000e+01 7.31012485e-14
2.52441648e+00 1.17290000e+01 1.04033577e-13
2.52422516e+00 1.17278776e+01 2.33068836e-14
2.52403388e+00 1.17267904e+01 1.45538270e-17
2.52384264e+00 1.17255426e+01 1.63386828e-14
2.52365144e+00 1.17240000e+01 2.80419852e-13
2.52346028e+00 1.17230000e+01 8.36176130e-14
2.52326916e+00 1.17219609e+01 9.08560882e-15
2.52307808e+00 1.17210000e+01 4.24779786e-14
2.52288704e+00 1.17197437e+01 5.14820642e-15
2.52269605e+00 1.17185746e+01 8.39569718e-15
2.52250509e+00 1.17170000e+01 3.80225409e-13
2.52231418e+00 1.17160000e+01 1.36888914e-13
2.52212330e+00 1.17150000e+01 9.74780928e-14
2.52193247e+00 1.17140000e+01 7.45366717e-14
2.52174168e+00 1.17127806e+01 2.27218920e-15
2.52155093e+00 1.17117048e+01 2.35502043e-15
2.52136023e+00 1.17105303e+01 1.44278602e-14
2.52116956e+00 1.17090000e+01 2.78694382e-13
2.52097894e+00 1.17080000e+01 9.65632865e-14
2.52078837e+00 1.17070000e+01 4.77389339e-14
2.52059783e+00 1.17060000e+01 6.11449783e-14
2.52040734e+00 1.17047695e+01 2.94002376e-15
2.52021689e+00 1.17037433e+01 1.08441887e-16
2.52002649e+00 1.17025297e+01 1.43877239e-14
2.51983613e+00 1.17010000e+01 2.93511177e-13
2.51964582e+00 1.17000000e+01 1.11938896e-13
2.51945554e+00 1.16990000e+01 8.80457904e-14
2.51926532e+00 1.16980000e+01 7.41977295e-14
2.51907513e+00 1.16967882e+01 1.91941095e-15
2.51888500e+00 1.16957261e+01 3.28218963e-15
2.51869491e+00 1.16945760e+01 6.99184613e-15
2.51850486e+00 1.16930000e+01 4.35115471e-13
2.51831486e+00 1.16920000e+01 1.95039560e-13
2.51812490e+00 1.16910000e+01 6.73470082e-14
2.51793499e+00 1.16900000e+01 3.16136295e-14
2.51774513e+00 1.16890000e+01 6.06575199e-14
2.51755531e+00 1.16877735e+01 2.71368481e-15
2.51736554e+00 1.16867238e+01 1.68309681e-17
2.51717581e+00 1.16855786e+01 4.52181422e-15
2.51698614e+00 1.16840000e+01 4.47563810e-13
2.51679650e+00 1.16830000e+01 2.14945651e-13
2.51660692e+00 1.16820000e+01 8.56925603e-14
2.51641738e+00 1.16810000e+01 7.86245016e-14
2.51622789e+00 1.16800000e+01 7.40216153e-14
2.51603845e+00 1.16790000e+01 2.44352024e-14
2.51584906e+00 1.16777555e+01 5.87058902e-17
2.51565971e+00 1.16766158e+01 7.84170244e-15
2.51547041e+00 1.16755382e+01 1.59534404e-14
2.51528117e+00 1.16740000e+01 3.77914586e-13
2.51509196e+00 1.16730000e+01 1.87725116e-13
2.51490281e+00 1.16720000e+01 7.77698217e-14
2.51471371e+00 1.16710000e+01 7.82026781e-14
2.51452465e+00 1.16700000e+01 7.62821715e-14
2.51433565e+00 1.16690000e+01 3.62988175e-14
2.51414669e+00 1.16677522e+01 4.39502578e-15
2.51395779e+00 1.16666216e+01 1.02363170e-14
2.51376893e+00 1.16656225e+01 5.19141999e-16
2.51358012e+00 1.16645501e+01 3.28971645e-15
2.51339136e+00 1.16630000e+01 3.06988947e-13
2.51320266e+00 1.16620000e+01 1.58167591e-13
2.51301400e+00 1.16610000e+01 6.85212028e-14
2.51282539e+00 1.16600000e+01 7.62619919e-14
2.51263684e+00 1.16590000e+01 7.82362360e-14
2.51244833e+00 1.16580000e+01 5.07066927e-14
2.51225988e+00 1.16567661e+01 3.26118846e-15
2.51207147e+00 1.16557259e+01 1.43896528e-15
2.51188312e+00 1.16546124e+01 6.91620607e-15
2.51169482e+00 1.16535450e+01 2.15388088e-14
2.51150657e+00 1.16526164e+01 1.65440811e-16
2.51131837e+00 1.16510000e+01 2.93658733e-13
2.51113023e+00 1.16500000e+01 1.63926722e-13
2.51094213e+00 1.16490000e+01 8.20944333e-14
2.51075409e+00 1.16480000e+01 9.68192947e-14
2.51056610e+00 1.16470000e+01 1.58926289e-14
2.51037817e+00 1.16460000e+01 6.40215067e-14
2.51019028e+00 1.16450000e+01 3.28395970e-14
2.51000245e+00 1.16437563e+01 4.07477485e-15
2.50981467e+00 1.16427250e+01 4.43087626e-16
2.50962694e+00 1.16416130e+01 7.08661026e-15
2.50943927e+00 1.16406182e+01 2.89495946e-16
2.50925165e+00 1.16395202e+01 1.33551361e-14
2.50906408e+00 1.16380000e+01 4.09697883e-13
2.50887657e+00 1.16370000e+01 2.64723193e-13
2.50868911e+00 1.16360000e+01 1.61788621e-13
2.50850171e+00 1.16350000e+01 9.21439849e-14
2.50831435e+00 1.16340000e+01 2.46601531e-13
2.50812706e+00 1.16330000e+01 6.53429764e-14
2.50793981e+00 1.16320000e+01 8.02941890e-14
2.50775262e+00 1.16310000e+01 5.96063934e-14
2.50756549e+00 1.16300000e+01 3.47205462e-14
2.50737841e+00 1.16288438e+01 2.00355725e-14
2.50719138e+00 1.16277932e+01 1.32346764e-17
2.50700441e+00 1.16266201e+01 9.62441977e-15
2.50681749e+00 1.16256093e+01 6.28548196e-15
2.50663063e+00 1.16245844e+01 1.04419763e-14
2.50644383e+00 1.16235364e+01 1.60128937e-14
2.50625708e+00 1.16226223e+01 6.27529650e-16
2.50607038e+00 1.16210000e+01 3.75163951e-13
2.50588374e+00 1.16200000e+01 2.68308586e-13
2.50569716e+00 1.16190000e+01 1.86022907e-13
2.50551063e+00 1.16180000e+01 1.26277744e-13
2.50532416e+00 1.16170000e+01 7.92226604e-14
2.50513774e+00 1.16160000e+01 4.49377909e-14
2.50495138e+00 1.16150000e+01 7.78696693e-14
2.50476508e+00 1.16140000e+01 1.79622869e-14
2.50457883e+00 1.16130000e+01 7.42884254e-14
2.50439264e+00 1.16120000e+01 6.02823927e-14
2.50420651e+00 1.16110000e+01 5.18465543e-14
2.50402043e+00 1.16100000e+01 2.62488687e-14
2.50383441e+00 1.16090000e+01 4.19829593e-15
2.50364845e+00 1.16077535e+01 4.01824445e-16
2.50346254e+00 1.16067250e+01 3.70280427e-16
2.50327669e+00 1.16056189e+01 9.15255856e-15
2.50309090e+00 1.16046116e+01 6.80669264e-15
2.50290517e+00 1.16036048e+01 5.68363935e-15
2.50271949e+00 1.16025842e+01 1.06649053e-14
2.50253387e+00 1.16015916e+01 1.97707329e-15
2.50234831e+00 1.16005371e+01 1.63072838e-14
2.50216281e+00 1.15995138e+01 1.27188984e-14
2.50197736e+00 1.15986157e+01 1.84200995e-16
2.50179197e+00 1.15970000e+01 4.15198569e-13
2.50160664e+00 1.15960000e+01 3.47759329e-13
2.50142137e+00 1.15950000e+01 2.89837630e-13
2.50123616e+00 1.15940000e+01 2.40215098e-13
2.50105101e+00 1.15930000e+01 1.99206563e-13
# model: NLD 
Mass Radius Pressure 
9.55112475e-02 2.31210000e+01 9.86080747e-13
1.02297837e-01 2.06990000e+01 9.99457340e-13
1.09283410e-01 1.89870000e+01 9.83062678e-13
1.16428752e-01 1.77250000e+01 9.57009015e-13
1.23703553e-01 1.67650000e+01 9.45559662e-13
1.31083705e-01 1.60150000e+01 9.81240098e-13
1.38549588e-01 1.54200000e+01 9.42377329e-13
1.46084927e-01 1.49380000e+01 9.88620914e-13
1.53676014e-01 1.45440000e+01 9.76107155e-13
1.61311162e-01 1.42190000e+01 8.98156397e-13
1.68980292e-01 1.39460000e+01 9.51387449e-13
1.76674636e-01 1.37170000e+01 8.80072397e-13
1.84386511e-01 1.35230000e+01 8.91866135e-13
1.92109155e-01 1.33570000e+01 9.95567780e-13
1.99836563e-01 1.32160000e+01 9.08599200e-13
2.07563405e-01 1.30950000e+01 9.07923876e-13
2.15284907e-01 1.29910000e+01 8.41830585e-13
2.22996802e-01 1.29000000e+01 9.87505257e-13
2.30695263e-01 1.28230000e+01 9.04931159e-13
2.38376839e-01 1.27560000e+01 8.87262246e-13
2.46038423e-01 1.26980000e+01 8.91723266e-13
2.53677214e-01 1.26480000e+01 8.03848811e-13
2.61290686e-01 1.26050000e+01 7.99011214e-13
2.68876555e-01 1.25680000e+01 8.03107254e-13
2.76432759e-01 1.25350000e+01 9.68654839e-13
2.83957439e-01 1.25080000e+01 9.83795325e-13
2.91448910e-01 1.24850000e+01 9.02352750e-13
2.98905660e-01 1.24660000e+01 7.78454968e-13
3.06326319e-01 1.24490000e+01 9.25253180e-13
3.13709662e-01 1.24360000e+01 9.31018234e-13
3.21054582e-01 1.24250000e+01 8.97246468e-13
3.28360097e-01 1.24170000e+01 7.64893141e-13
3.35625325e-01 1.24100000e+01 8.98647833e-13
3.42849469e-01 1.24050000e+01 8.89612102e-13
3.50031846e-01 1.24020000e+01 9.58196393e-13
3.57171820e-01 1.24000000e+01 9.67458120e-13
4.26151669e-01 1.24370000e+01 8.45049536e-13
4.90629871e-01 1.25210000e+01 9.67193933e-13
5.50686781e-01 1.26180000e+01 9.60303181e-13
6.06557133e-01 1.27150000e+01 6.14155992e-13
6.58537482e-01 1.28050000e+01 7.10946653e-13
7.06940165e-01 1.28870000e+01 8.50913529e-13
7.52070442e-01 1.29610000e+01 6.19727265e-13
7.94215660e-01 1.30260000e+01 9.63846975e-13
8.33640698e-01 1.30840000e+01 8.32813573e-13
8.70586822e-01 1.31350000e+01 7.52763086e-13
9.05272249e-01 1.31800000e+01 8.26256969e-13
9.37893570e-01 1.32200000e+01 3.33689690e-13
9.68627556e-01 1.32540000e+01 9.17464238e-13
9.97633015e-01 1.32840000e+01 5.84034628e-13
1.02505267e+00 1.33100000e+01 6.67356804e-13
1.05101486e+00 1.33330000e+01 4.82314212e-13
1.07563513e+00 1.33520000e+01 5.81751951e-13
1.09901761e+00 1.33690000e+01 5.06419427e-13
1.12125637e+00 1.33830000e+01 3.34281781e-13
1.14243642e+00 1.33950000e+01 2.79219481e-13
1.16263483e+00 1.34050000e+01 2.59110005e-13
1.18192151e+00 1.34130000e+01 2.56721986e-13
1.20036002e+00 1.34190000e+01 8.83607734e-13
1.21800824e+00 1.34240000e+01 6.06866538e-13
1.23491900e+00 1.34280000e+01 4.49904348e-13
1.25114055e+00 1.34300000e+01 5.99455932e-13
1.26671707e+00 1.34320000e+01 3.21050982e-13
1.28168908e+00 1.34320000e+01 4.60741658e-13
1.29609378e+00 1.34310000e+01 9.83211322e-13
1.30996539e+00 1.34300000e+01 3.30689037e-13
1.32333545e+00 1.34280000e+01 2.73566582e-13
1.33623303e+00 1.34250000e+01 8.54323849e-13
1.34868503e+00 1.34220000e+01 2.22058352e-13
1.36071629e+00 1.34180000e+01 1.88223345e-13
1.37234988e+00 1.34130000e+01 8.19078845e-13
1.38360715e+00 1.34080000e+01 9.09580098e-13
1.39450798e+00 1.34030000e+01 7.04342009e-13
1.40507083e+00 1.33970000e+01 9.25895130e-13
1.41531288e+00 1.33920000e+01 3.29569082e-13
1.42525019e+00 1.33850000e+01 6.65232976e-13
1.43489771e+00 1.33790000e+01 3.33217949e-13
1.44426944e+00 1.33720000e+01 3.67514190e-13
1.45337844e+00 1.33650000e+01 3.03979399e-13
1.46223692e+00 1.33570000e+01 6.49654078e-13
1.47085646e+00 1.33500000e+01 3.58799099e-13
1.47924778e+00 1.33420000e+01 4.45968205e-13
1.48742101e+00 1.33340000e+01 4.82706246e-13
1.49538565e+00 1.33260000e+01 4.56056973e-13
1.50315065e+00 1.33180000e+01 3.54692813e-13
1.51072443e+00 1.33100000e+01 2.10405047e-13
1.51811494e+00 1.33020000e+01 9.67398033e-14
1.52532968e+00 1.32930000e+01 2.21501287e-13
1.53237570e+00 1.32850000e+01 5.51761419e-14
1.53925971e+00 1.32760000e+01 1.01878003e-13
1.54598802e+00 1.32670000e+01 1.84660753e-13
1.55256661e+00 1.32580000e+01 2.69476062e-13
1.55900115e+00 1.32490000e+01 3.11855160e-13
1.56529699e+00 1.32400000e+01 9.35780017e-13
1.57145923e+00 1.32310000e+01 9.75547475e-13
1.57749271e+00 1.32220000e+01 9.22940613e-13
1.58340201e+00 1.32130000e+01 8.93820759e-13
1.58919148e+00 1.32040000e+01 8.45157246e-13
1.59486528e+00 1.31950000e+01 7.73489126e-13
1.60042734e+00 1.31860000e+01 6.93471720e-13
1.60588142e+00 1.31770000e+01 1.61004752e-13
1.61123111e+00 1.31680000e+01 1.12858306e-13
1.61647979e+00 1.31590000e+01 7.13455396e-14
1.62163074e+00 1.31500000e+01 3.68379072e-14
1.62668704e+00 1.31410000e+01 1.12645315e-14
1.63165167e+00 1.31320000e+01 5.02526482e-14
1.63652745e+00 1.31230000e+01 2.35164410e-14
1.64131709e+00 1.31140000e+01 5.46876825e-15
1.64602317e+00 1.31047851e+01 4.46578598e-14
1.65064817e+00 1.30950000e+01 4.64484558e-13
1.65519445e+00 1.30860000e+01 4.08858967e-13
1.65966430e+00 1.30770000e+01 3.64731597e-13
1.66405987e+00 1.30680000e+01 3.36014569e-13
1.66838326e+00 1.30590000e+01 3.19781584e-13
1.67263646e+00 1.30500000e+01 3.15141390e-13
1.67682140e+00 1.30410000e+01 3.22133481e-13
1.68093990e+00 1.30320000e+01 3.46300531e-13
1.68499375e+00 1.30230000e+01 7.59552924e-13
1.68898464e+00 1.30140000e+01 8.45165164e-13
1.69291421e+00 1.30050000e+01 9.70982441e-13
1.69678402e+00 1.29967770e+01 4.29105126e-14
1.70059558e+00 1.29875000e+01 2.48237152e-13
1.70435035e+00 1.29790000e+01 2.06149121e-13
1.70804974e+00 1.29700000e+01 6.98149570e-13
1.71169508e+00 1.29610000e+01 9.66915700e-13
1.71528767e+00 1.29525000e+01 2.27979860e-13
1.71882878e+00 1.29440000e+01 5.65890676e-13
1.72231960e+00 1.29350000e+01 9.18750479e-13
1.72576131e+00 1.29267500e+01 8.46544530e-15
1.72915502e+00 1.29180000e+01 6.96727798e-13
1.73250183e+00 1.29090000e+01 9.08922269e-13
1.73580277e+00 1.29010000e+01 6.20670819e-13
1.73905887e+00 1.28920000e+01 9.54587602e-13
1.74227110e+00 1.28840000e+01 6.69531115e-13
1.74544041e+00 1.28760000e+01 8.92403687e-14
1.74856770e+00 1.28670000e+01 5.94869476e-13
1.75165388e+00 1.28590000e+01 5.10779884e-13
1.75469978e+00 1.28510000e+01 5.97714040e-14
1.75770625e+00 1.28420000e+01 6.47492956e-13
1.76067409e+00 1.28340000e+01 3.95396346e-13
1.76360407e+00 1.28260000e+01 4.42921478e-13
1.76649694e+00 1.28180000e+01 7.53485179e-14
1.76935343e+00 1.28100000e+01 2.65808654e-14
1.77217426e+00 1.28010000e+01 7.99375752e-13
1.77496011e+00 1.27930000e+01 7.01866453e-13
1.77771164e+00 1.27850000e+01 6.48832621e-13
1.78042951e+00 1.27770000e+01 6.37484125e-13
1.78311433e+00 1.27690000e+01 6.65816774e-13
1.78576673e+00 1.27610000e+01 7.39414623e-13
1.78838728e+00 1.27540000e+01 2.49351336e-15
1.79097657e+00 1.27460000e+01 2.23763290e-13
1.79353515e+00 1.27380000e+01 3.28037546e-13
1.79606356e+00 1.27300000e+01 3.14631683e-13
1.79856234e+00 1.27220000e+01 5.11466397e-13
1.80103200e+00 1.27149180e+01 9.35017667e-16
1.80347303e+00 1.27070000e+01 1.45767003e-13
1.80588593e+00 1.26990000e+01 4.04449247e-13
1.80827116e+00 1.26917781e+01 7.12057838e-14
1.81062918e+00 1.26840000e+01 2.18866780e-13
1.81296046e+00 1.26770000e+01 1.97119927e-15
1.81526541e+00 1.26690000e+01 1.52141288e-13
1.81754447e+00 1.26615000e+01 2.72380920e-13
1.81979805e+00 1.26540000e+01 1.64497399e-13
1.82202656e+00 1.26470000e+01 3.81371488e-15
1.82423040e+00 1.26390000e+01 2.66474291e-13
1.82640993e+00 1.26320000e+01 5.87346518e-14
1.82856555e+00 1.26245000e+01 2.33888236e-13
1.83069762e+00 1.26170000e+01 2.48507600e-13
1.83280648e+00 1.26100000e+01 8.44868538e-14
1.83489251e+00 1.26029274e+01 6.61186176e-15
1.83695602e+00 1.25957500e+01 1.62497676e-13
1.83899736e+00 1.25880000e+01 9.11153036e-13
1.84101685e+00 1.25810000e+01 2.21946863e-13
1.84301481e+00 1.25740000e+01 1.23237778e-13
1.84499155e+00 1.25670000e+01 7.77616522e-14
1.84694737e+00 1.25600000e+01 5.26841204e-14
1.84888257e+00 1.25530000e+01 4.16808834e-14
1.85079744e+00 1.25460000e+01 4.18785663e-14
1.85269226e+00 1.25390000e+01 5.31760062e-14
1.85456731e+00 1.25320000e+01 9.64788548e-14
1.85642286e+00 1.25250000e+01 6.13126292e-13
1.85825917e+00 1.25180000e+01 7.54828608e-13
1.86007652e+00 1.25118388e+01 5.75404826e-16
1.86187514e+00 1.25050000e+01 5.23244684e-15
1.86365529e+00 1.24979272e+01 8.55705649e-15
1.86541722e+00 1.24910000e+01 5.18289702e-13
1.86716116e+00 1.24840000e+01 9.11556220e-13
1.86888735e+00 1.24780000e+01 4.73902634e-15
1.87059601e+00 1.24710000e+01 1.28046508e-13
1.87228738e+00 1.24650000e+01 9.71484872e-18
1.87396167e+00 1.24580000e+01 9.38921734e-15
1.87561910e+00 1.24510000e+01 5.54865719e-13
1.87725988e+00 1.24447500e+01 1.77327114e-13
1.87888422e+00 1.24380000e+01 4.56251459e-13
1.88049233e+00 1.24317500e+01 1.82366618e-13
1.88208440e+00 1.24250000e+01 4.66931093e-13
1.88366063e+00 1.24190000e+01 1.61377439e-15
1.88522121e+00 1.24128345e+01 7.12733669e-16
1.88676633e+00 1.24060000e+01 2.20699294e-14
1.88829619e+00 1.24000000e+01 8.12284899e-16
1.88981095e+00 1.23930000e+01 4.65379483e-13
1.89131081e+00 1.23870000e+01 8.46713936e-15
1.89279593e+00 1.23810000e+01 1.56192298e-16
1.89426648e+00 1.23749148e+01 1.58026298e-16
1.89572265e+00 1.23680000e+01 3.42696096e-13
1.89716460e+00 1.23620000e+01 2.78502784e-15
1.89859248e+00 1.23560000e+01 7.17270960e-15
1.90000647e+00 1.23497500e+01 1.99259270e-13
1.90140671e+00 1.23438593e+01 3.18035931e-15
1.90279337e+00 1.23370000e+01 8.87749050e-13
1.90416660e+00 1.23310000e+01 7.71204578e-13
1.90552655e+00 1.23250000e+01 6.92677152e-13
1.90687337e+00 1.23190000e+01 6.43014503e-13
1.90820720e+00 1.23130000e+01 6.18641420e-13
1.90952819e+00 1.23070000e+01 6.17350017e-13
1.91083648e+00 1.23010000e+01 6.39489365e-13
1.91213220e+00 1.22950000e+01 6.87934890e-13
1.91341550e+00 1.22890000e+01 7.67728721e-13
1.91468651e+00 1.22830000e+01 5.77834725e-13
1.91594536e+00 1.22770000e+01 7.50368914e-13
1.91719218e+00 1.22720000e+01 2.06524939e-14
1.91842709e+00 1.22660000e+01 2.79599054e-14
1.91965024e+00 1.22600000e+01 4.62435911e-13
1.92086174e+00 1.22540000e+01 6.59061289e-13
1.92206171e+00 1.22480000e+01 6.68893470e-13
1.92325027e+00 1.22430000e+01 1.99513929e-14
1.92442755e+00 1.22370000e+01 4.26031917e-13
1.92559366e+00 1.22310000e+01 4.48008086e-13
1.92674872e+00 1.22259919e+01 2.98676314e-16
1.92789283e+00 1.22200000e+01 3.83727141e-13
1.92902612e+00 1.22140000e+01 4.82813935e-13
1.93014869e+00 1.22090000e+01 2.20037919e-14
1.93126066e+00 1.22030000e+01 2.20509117e-13
